actor_id,actor_name
93746,Kristin Dattilo
71648,Oscar Beregi Sr.
71649,Paul Bernd
71650,Henry Pleß
13377,Paul Henckels
37910,Camilla Spira
1709231,Hans Salcher
46461,Jacob Derwig
96850,Don DeFore
160432,Jock Mahoney
120781,Ben Carter
211617,Eleanor Methven
78901,Kurt Kreuger
41719,Biff Elliot
68559,Gary Daniels
83110,Downtown Julie Brown
95059,Nalona Herron
95060,William L. Nagle
87401,Paulo Tocha
119541,Carol Hughes
33362,Frank Shannon
120815,Shirley Deane
33759,Roland Drew
583305,Don Rowan
141606,Victor Zimmerman
1123088,Scott Thomas
163391,Tony Davis
50974,John Gabriel
93974,Stacy Harris
82385,Victor Sen Yung
133461,Candace Lee
151163,David Sust
151164,Gisèle Echevarría
1092384,Imma Colomer
1498621,Josuè Guasch
1498623,David Cuspinera
1498624,Ricardo Carcelero
1498625,Alberto Manzano
223252,Luc Simon
223253,Laura Duke Condominas
35524,Humbert Balsan
223254,Vladimir Antolek-Oresek
223255,Patrick Bernhard
223256,Arthur De Montalembert
134232,Madeleine Hinde
134233,Miguel Alejandro
129523,Melissa Murphy
26183,François Leterrier
96794,Charles Le Clainche
96795,Maurice Beerblock
39438,Roland Monod
96796,Jacques Ertaud
223218,Jean Paul Delhumeau
223219,Roger Treherne
1120081,Jean Philippe Delamarre
1027435,Jacques Oerlemans
1120082,Klaus Detlef Grevenhorst
235260,Pablito Calvo
235261,Rafael Rivelles
234647,Antonio Vico
44256,Juan Calvo
44435,Rainer Penkert
106184,Criswell
1615078,Fawn Silver
45170,Pat Barrington
1625406,William Bates
1625407,Mickey Jines
1625408,Barbara Nordin
1625409,Bunny Glaser
1625410,Nadejda Klein
91640,Valerie French
1235,Philip Moon
91962,Sharon Gans
73978,Ekkehardt Belle
72254,Éric Caravaca
136755,Antoinette Moya
97084,Robinson Stévenin
47797,Fred Ulysse
31350,Craig Hill
579763,Xavier Cugat
94071,Leslie Brooks
33743,Gus Schilling
34349,Douglas Leavitt
118309,Johnny Sands
150633,Lillian Randolph
132874,Joan Hotchkis
132875,Jamie Smith-Jackson
44897,Shelley Morrison
1004669,Scott Holden
1227664,Manfredi Aliquo
134019,David Ford
110826,Danielle Franco
1706561,Rossana Canghiari
1343811,Mario Cotone
103147,Giancarlo Previati
1219097,Penny Bae Bridges
89524,Dane Clark
89526,Robert Hutton
18293,Kathleen York
87015,Eduard Fernández
1334143,Raquel González
72673,Irene Montalà
59092,Cristina Piaget
1361984,Carme Contreras
108463,Dorian Healy
590082,Paul McKenzie
134699,Stella Gonet
12430,Lucille Benson
567104,Sally Bondi
1213153,Malachi Throne
88350,Annazette Chase
1364563,Mira Waters
559838,Kent Fuher
60203,Carlton Wilborn
163869,Robin Swid
157602,Gary Owens
139119,Robert Joamie
139076,Annie Galipeau
1541991,Jerry Snell
85901,Connie Marshall
1081179,Mary Lou Harrington
103451,Hugh O'Connell
137182,Tami Erin
137183,David Seaman
137184,Cory Crow
143455,Ginny Simms
29743,Victor Francen
1184826,Susanne Rosser
115364,Joan Evans
1221841,Simon Scott
143398,Helen Burgess
134880,Jesse Cameron-Glickenhaus
94202,Glenn Langan
130420,Helen Craig
14361,Howard Freeman
171335,Eileen Galindo
51664,Daniel Margotta
590265,Pepe Douglas
107031,Bill Leadbitter
214811,Katy Behean
1651547,Vincent Bufano
1041267,James Stevens
102221,Rubén Ochandiano
1149354,Carla Pérez
17007,Roger Casamajor
1021934,Iñaki Font
15137,Serge Reggiani
15138,Ottavia Piccolo
309103,Michael Meyers
1452155,Lori Shelle
81550,Monroe Arnold
1452156,Kay Cummings
1716153,Sylvie Strause
1212040,Mari Gorman
104035,Godfrey Cambridge
115604,George Benson
97679,Kenneth J. Warren
101963,Harry Locke
199898,Hedger Wallace
153185,Catherine Finn
37069,Anne Bennent
19047,Ciarán McMenamin
1045626,Yugo Saso
152518,John Gregg
550560,Shû Nakajima
1190635,Colette Marchand
44715,Zsa Zsa Gábor
67443,Claude Nollier
67445,Katherine Kath
1080220,Muriel Smith
115059,Walter Crisham
100438,Vanni Corbellini
1082662,Alfredo Varelli
96336,Marion Hutton
97480,Mamie Van Doren
165402,Diane Jergens
116741,Ray Anthony
116748,"Charles Chaplin, Jr."
116771,Michael Landon
22859,Jerry Lee Lewis
23480,Henri Attal
224811,Ettore Garofolo
994410,Luisa Loiano
994411,Paolo Volponi
994413,Vittorio La Paglia
994416,Franco Ceccarelli
86859,Nijiko Kiyokawa
104921,Pat Paulsen
153609,Jaye P. Morgan
41711,Kitten Natividad
18906,Neil Dickson
89664,Fiona Hutchison
84890,Alan Polonsky
89665,Francesca Gonshaw
89666,Michael Siberry
89667,James Saxon
222400,Lea Penman
222402,Jack Kirkwood
149030,Hugh French
1391964,Jacqueline Chan
81691,Chris McKenna
52933,Timm Sharp
87715,Carissa Kosta
87716,Briana Beghi
53889,Carlie Westerman
58488,David 'Shark' Fralick
58489,Christopher Ogden
58490,Leslie Neale
58492,Anne Tremko
58493,Tim Grimm
548186,Agostino Salvietti
1494799,Lino Mattera
994417,Tecla Scarano
100929,Silvia Monelli
120026,Carlo Croccolo
987990,Pasquale Cennamo
1494800,Tonino Cianci
1159702,David Bursztein
550256,Gilles Arbona
1159703,Marie Belluc
1159704,Marie-Claude Roger
1159705,Bernard Dufour
1159706,Leïla Remili
35896,Richard Berry
37612,Bernard Freyd
123609,Jean-Paul Comart
22308,Albert Dray
1372042,Gérard Beaume
86001,Peggy Cummins
86002,Anabel Shaw
1644224,Mickey Little
42001,Shirley Steedman
1197428,Ann Way
1197429,Heather Seymour
79473,Bea Arthur
140883,Deborah Winters
1612772,Donald Kowalski
1612773,Dean Kowalski
1652470,Arlen Stuart
157359,Jane Connell
1423661,James Brodhead
1706740,Randy Stoklos
1706741,Sinjin Smith
29703,Susan Hampshire
39028,Jean Anderson
87156,Barbara Feldon
34314,Janet Blair
1125470,Philip Holder
1125472,Zoe Bertram
1125473,Michael Loney
80726,Laird Cregar
140180,Pamela Blake
38231,June Vincent
85896,Constance Dowling
85899,Ben Bard
88315,Esy Morales
88316,Meg Randall
75350,Haywood Nelson
130130,Louie Gravance
130131,Jim Greenleaf
1221258,Renee Godfrey
100763,Billy Bevan
388490,Geoffrey Steele
83479,William Post Jr.
1625440,Harold De Becker
96249,Eve Amber
1608687,Tom Bryson
112258,Sally Shepherd
36837,Carl Raddatz
35670,Charles Regnier
142301,Helo Gutschwager
40883,Anouk Grinberg
28787,Jean-Michel Noirey
25346,Eva Darlan
579182,Irène Tassembédo
234,Gerry Quigley
1640749,Larry Hudson
55189,Bruce McDonald
1089173,Shaun Bowring
1089175,Mark Tarantino
1089172,Nash the Slash
1594361,Patricia Sims
81291,Edmund Breon
141523,Patricia Cameron
23670,Grégori Derangère
1416230,Wolfgang Pissors
16358,Simon McBurney
60459,Soren Fulton
141349,Alex Barringer
20471,Demetri Goritsas
82345,Genie Francis
58428,Philip Winchester
58758,Deobia Oparei
18997,Bryce Dallas Howard
51532,John Christopher Jones
19497,Armando Riesco
5385,Jackie Hoffman
134263,Ichirô Sugai
143367,Kuniko Igawa
69971,Édouard Delmont
49000,Robert Le Vigan
308779,Raymond Aimos
121192,Peter Dyneley
137380,Sylvia Anderson
157693,Jeremy Wilkin
175403,Matt Zimmerman
157719,David Graham
25657,Justin Salinger
1205637,Carla Henry
1161994,Shirley Wong Sa-Lee
1257589,Han Jae-suk
76968,Leo Gregory
25252,Ruby Wong
1138772,Raymond Wong Ho-Yin
1173600,Maggie Shiu
1172955,Wong Wa-Wo
612216,Eddy Ko
1147123,Lo Hoi-Pang
945583,Wong Tin-Lam
25242,Jerome Fung
240566,Aleksandr Kalyagin
143978,Yelena Solovey
235713,Evgeniya Glushenko
870112,Antonina Shuranova
237794,Yuri Bogatyryov
233375,Pavel Kadochnikov
39793,Anatoli Romashin
141755,Puru Chibber
1140067,Aino Annuddin
1140069,Manoj Mishra
1140071,Nanhe Khan
1140074,Chander Singh
1140075,Hemant Maahaor
987703,Mandakini Goswami
987704,Sunita Sharma
1140076,Shaukat Baig
84334,Annette Andre
163438,Steven Kozlowski
74651,Josie Maran
80591,Rashida Jones
130749,Jason Antoon
26197,Nabil Elouahabi
26202,Nina Fog
26203,Bruno Lastra
57575,Natalie Mendoza
1613652,Pat Moya
1212967,Carlos Romero
72932,松田龙平
110500,Hirofumi Arai
105405,Sousuke Takaoka
110501,Yusuke Oshiba
110502,Yuta Yamazaki
117975,Eita
110268,Onimaru
48440,Nils Tavernier
56242,Lolita Chammah
1365286,Aurore Gauvin
1365287,Guillaume Foutrier
1365288,Nicolas Foutrier
28793,Marie Bunel
139515,Lee Sung-jae
80654,Yu Oh-seong
80655,Kang Seong-jin
10112,Yoo Ji-tae
80656,Park Young-gyu
80657,Jeong Joon
80659,Jeong-ho Lee
145990,Lee Jong-hyuk
28254,Bernadette Lafont
577756,Pierre-François Duméniaux
34616,Roger Dumas
50463,Malin Åkerman
42297,Brooke D'Orsay
118814,Robert Tinkler
62064,Chris Pine
68287,Callum Blue
303542,Kathleen Marshall
88360,Rhys Muldoon
83772,John Batchelor
88361,Alan Flower
88362,Julie Sobotta
88363,Brian Langsworth
88364,Steve Rassios
88365,Madeleine James
5415,Joseph Rye
5416,Agathe de La Boulaye
23119,Peter Krause
122037,Sam Charles
122038,Haili Page
116971,Jennifer Mawhinney
1708983,Jennifer Bishop
62914,Amber Rothwell
122039,Meg Roe
51298,Dax Shepard
60373,Antony Starr
66574,Andrew Hampton
66573,Jarred Rumbold
1547726,Matthew Price
66575,Carl Snell
66576,Nadine Bernecker
66578,David Stott
67854,Remy Sweeney
100976,Victoria Paige Meyerink
98617,Ross Hagen
1214593,Poncie Ponce
153510,Marlyn Mason
96339,Nicole Jaffe
272850,Anissa Jones
179140,Pepe Brown
55891,Vicky Tiu
19435,H.M. Wynant
55893,Dorothy Green
55894,Kam Tong
16102,Yvonne Craig
133001,Anette Day
1238851,Dave Barry
117674,Jimmy Hawkins
52754,Mary Ann Mobley
52755,Fran Jeffries
45252,Theo Marcuse
52757,Dirk Harvey
52758,Jack Costanzo
102861,Brenda Benet
110456,Sheila White
1607738,Kathalina Veniero
109145,José Pérez
1170235,Christopher Knight
1196203,Ted Thorpe
97725,Teri Weigel
928,Rebecca Ferratti
1298539,Vickie Benson
99500,Jeff Prettyman
72327,Jalil Lespert
233286,Jean-Claude Vallod
233287,Didier Emile-Woldemard
233288,Chantal Barré
1620889,Véronique de Pandelaère
1620890,Michel Begnez
1620891,Lucien Longueville
1620892,Danielle Mélador
1620893,Pascal Sémard
1620894,Françoise Boutigny
88905,Mario Alcalde
146328,Nick Whitaker
146329,Nate Bynum
146330,Chris Kendrick
146331,Randall Newsome
146333,Christy Summerhays
146334,Carleton Bluford
146335,Neal Barth
146336,Melinda Haynes
146337,Jeff Olson
146338,Kathleen Camp
12793,Matthew Marsden
61852,Nicholas Gonzalez
19860,Karl Yune
81172,Nicholas Hope
76931,Kiichi Nakai
77303,Wang Xue-qi
1129527,Bagen Hasi
1129528,Tao Ho
1129529,Linian Lu
1129530,Wang Deshun
1071833,Yeerjiang Mahepushen
150666,Kevin Phillips
20379,Christopher Cousins
944474,Amy Sobol
190900,Ted Whittall
1041350,Isabel Dos Santos
90170,Alfred Lutter
20304,Jeremy Crutchley
1066795,Daniel Matmor
1541036,Vanessa Pike
87405,Demetre Phillips
1072165,Vera Blacker
106832,Ashley Hayden
107461,Ted Le Plat
179215,Zina Bethune
584567,Anne Collette
1183041,Lennard Kuras
1183042,Michael Scala
127738,Harry Northup
1274409,Bill Minkin
1529058,Tsuai Yu-Lan
1529059,Saskia Holleman
1359900,Philip Carlson
149921,Mike Faiola
105190,Sheeri Rappaport
77263,Mitch Morris
94512,Niki J. Crawford
980159,Kibibi Monie
145254,Malgorzata Zabkowska
544036,Ewa Pokas
544037,Stefan Czyzewski
544038,Tadeusz Bradecki
544039,Marek Litewka
544040,Boguslaw Sobczuk
591273,Krzysztof Zanussi
1384,Grażyna Szapołowska
1385,Maria Pakulnis
1387,Artur Barciś
1391,Krzysztof Krzemiński
44151,Andrea Roth
939712,Ingrid Chavez
1205356,Michael Bland
72926,Riccardo Fellini
72927,Leonora Ruffo
543557,Carlo Romano
225487,Enrico Viarisio
1059634,Emmanuelle Sallet
111166,Connie Scott
111168,Joe Higgins
111169,Robertson White
111170,George Applewhite
40193,Kathleen Maguire
14552,Gary Springer
244877,Richard Nelson
98523,Cathy Podewell
92840,Alvin Alexis
98524,Amelia Kinkade
61289,Hal Havins
18304,Billy Gallo
1479978,Jill Terashita
92841,Allison Barron
98526,Philip Tanzini
98531,James W. Quinn
163361,Rose Marie
1383296,Judy Tatum
1383297,J.P. Luebsen
246642,Jim Bray
106644,James Van Patten
159067,Albert Insinnia
105063,Anne Meacham
31001,Robert Reilly
555703,Grace Kennedy
930538,Vladek Shaybal
9204,George S. Clinton
1193381,Francesca Poston
93379,Skyler Shaye
60462,Peter Wingfield
1582296,Erik-Michael Estrada
58942,Will Beinbrink
43232,Valerie Cruz
58941,Brenda Ballard
58943,Chase Bloch
87568,Laura Cerón
1107803,Addie Land
31137,Brian J. White
1394359,Nathan Geist
41379,Omid Djalili
62233,Trevor Baxter
41380,Peter Law
215157,John McEnroe
7694,Rocco Siffredi
20598,Jacques Monge
123973,Peter Cockett
148125,Gabriel Hogan
81418,Karine Vanasse
58012,David La Haye
1190676,Amerie
14984,Jessica Hecht
63982,Christopher Kovaleski
52947,Tim Kang
1446696,Kathryn Faughnan
77242,Patricia Hearst
77243,Nicholas E.I. Noble
77244,Lucy Newman-Williams
18478,Rodrigo de la Serna
1313067,Lucas Oro
1313068,Franco Solazzi
1313069,Ricardo Díaz Mourelle
11108,Simon Pegg
11109,Nick Frost
11111,Lucy Davis
11115,Peter Serafinowicz
28847,Rafe Spall
34551,Reece Shearsmith
113284,Shirley Booth
82861,Edwin Max
120005,Lisa Golm
67064,Walter Kelley
1208026,Virginia Hall
90379,Artie Shaw
90380,Charles Butterworth
1080619,Marjorie Kane
89252,Joan Barclay
1158507,Brick Bronsky
1172668,Leesa Rowland
1172669,Michael Kurtz
1172670,Scott Resnick
1172671,Shelby Shepard
1172672,Jackie Moen
213339,Robert Dawson
1172673,Phil Rivo
1172674,Erica Frank
120779,Wally Vernon
87520,Yuki Shimoda
8591,Ted Grossman
1508543,Kathleen King
12426,Charles Seel
25666,Ian Hogg
1018924,Hildegard Neil 
101958,Richard Crane
1176361,Vince Townsend Jr.
343471,Ruby Goodwin
1315468,Bill Bradley
157676,Christina Carlisi
560299,Greg Wayne Elam
168402,Charley Lang
1226709,Billie Worley
560300,George Rankins
99042,Gil Roper
99043,Dan Biggers
99044,Jim O'Doherty
99045,Tina Louise Hilbert
99046,Carla Morrell
99047,Carmen Morrell
99048,Jackson Faw
41745,Jim Grimshaw
99034,Heather Rattray
99035,Kathryn Meisle
99038,Michael Rubenstein
161741,Wayne Heffley
950617,Vincent Gentile
141770,Matthew Leitch
1243338,George Asprey
1232889,Rachel Pickup
30778,Tom Tryon
141596,Chuck Wassil
141597,Valerie Allen
45369,Ty Hardin
2652,Ken Lynch
106095,Maxie Rosenbloom
31887,Jaime Fernández
179477,Felipe de Alba
179489,Chel López
179522,Emilio Garibay
47456,Season Hubley
185183,Dave Nichols
160474,Marc Alaimo
157971,Leslie Ackerman
12159,Howard Caine
89747,Mantan Moreland
102826,Sandra Knight
87752,Dorothy Neumann
97970,Maddisen K. Krown
97971,Gary Doles
97972,Ryan Latshaw
97973,Catherine Walsh
97974,Rachel Carter
97975,Tom Ferda
97976,Bill Cross
97977,Helen Keeling
46912,Steve Latshaw
55649,Perry Pirkanen
55650,Luca Barbareschi
55651,Salvatore Basile
55652,Francesca Ciardi
55653,Carl Gabriel Yorke
105341,Paolo Paoloni
1414252,Lucia Costantini
1414253,Lionello Pio Di Savoia
154857,Ziggy Marley
1077844,David P. Smith
104785,Kevin Daniels
87310,Julia Jones
74428,Tim McGraw
21005,Darlene Hunt
51455,Johnny Lewis
39556,Dana Davis
27016,Lauren C. Mayhew
52852,Kat Dennings
10583,Gisele Bündchen
73753,Ana Cristina Oliveira
10872,Patton Oswalt
1538414,Ingrid Vandebosch
51297,Jonah Bobo
78607,Eva Blaylock
78601,Carlos A. Cabarcas
78602,Jean Effron
76624,Shane Carruth
76625,David Sullivan
110171,Casey Gooden
110172,Anand Upadhyaya
110173,Carrie Crawford
1080287,Jay Butler
1080288,John Carruth
1080289,Juan Tapia
1080290,Ashley Warren
1080291,Samantha Thomson
94677,Mark Letheren
123789,Jack Kempton
6973,Fenella Woolgar
34519,Kristen Miller
34520,Masasa Moyo
31162,Daran Norris
1222175,Becki Newton
24938,Anthony Ross
26027,Jacqueline Fontaine
26028,Eddie Ryder
26030,John W. Reynolds
151470,Ben Cooper
161449,Florence Sundstrom
56878,Niels Vørsel
1226759,Sylvia Coleridge
121360,Richard Pearson
1317005,Brigid Erin Bates
19056,Jeanne Biras
218186,John Bett
222412,Susan Kendall Newman
1172431,Will Jordan
63679,Svetlana Efremova
90539,Jeff Cooper
90540,Earl Maynard
987186,Erica Creer
112454,Jessie Robins
30120,Iain Quarrier
199072,Terry Downes
228490,Peter Lee Lawrence
33709,Uschi Glas
32129,Maria Rohm
224010,Eddie Golden
210476,Clive Geraghty
930764,John Hoey
930762,Patrick Gardiner
72362,Claus Nissen
72363,Majken Algren Nielsen
72366,Jacqueline Arenal
72365,Daniel Hernandez Rodriguez
72367,Vivian Rosa
72369,Pascal Perez
1224937,Ivanka Trump
1106733,Georgina Bloomberg
1106734,Christina Floyd
1106736,Juliet Hartford
1106737,Si Newhouse IV
1106739,Luke Weil
1106740,Cody Franchetti
1106741,Josiah Hornblower
1106742,Carlo von Zeitschel
1106743,Peter L. Skolnik
99881,Shamus Locke
83181,Geneviève Rioux
83182,Daniel Brière
154088,Wayne Collins Jr.
154139,Jonell Green
97781,Reynaldo Rey
232720,Pascale Vignal
32043,François Perrot
32949,Jean-Pol Dubois
2197,Daniel Russo
290144,Arlette Gilbert
578331,Louis Lyonnet
9828,Garrett Hedlund
55085,Amber Heard
59295,Lee Thompson Young
55205,Stephen Bishop
1319845,Grover Coulson
17109,Renee Leblanc
17110,Adolph Davis
17108,Jonathan Caouette
17111,Rosemary Davis
17112,David Sanin Paz
46903,Genevieve Buechner
25388,Leanne Adachi
209505,Thom Bishops
98087,Kellita Smith
9576,Gina Torres
1185257,Barry W. Levy
1185258,Jackson Warris
189718,Jeffrey Ballard
146553,Peter LaCroix
53119,Chris Gauthier
937952,Brendan Murphy
1424159,Richard Montague
63311,Shaun Evans
232396,Max Irons
8445,Michael Culkin
23891,Ryan Kelley
23895,Kyle Hansen
23896,Ted Roisum
23897,Ayanna Berkshire
23898,Shuhe
23899,Robert Blanche
1049309,Leonardo Defilippis
100173,Maggie Rose Fleck
1049343,Susan Funk
1049344,Linda Hayden
1049345,Sybil Johnson
1049346,Judith Kaplan
1049347,Samantha Kramer
98594,Jen Nikolaisen
1049348,Mandy Rimer
1049349,Mary Magda Schultz
62816,Josh Zuckerman
20389,Rosa Blasi
20329,Takako Fuji
29071,Jeff Harding
23459,Sienna Miller
97604,Kevin Rahm
162342,Missy Doty
109740,Alysia Reiner
1127469,Shake Tukhmanyan
38950,Craig Stevenson
38952,Matthew Romero Moore
40477,Chris O'Dowd
58801,Kristin Adams
191601,Phil Cornwell
47723,Ronni Ancona
66161,Harry Enfield
140173,Solomon Burke
53399,Buddy Guy
262701,Mavis Staples
1425066,Hubert Sumlin
79416,Robert Longstreet
79418,Devon Alan
79420,Patrice Johnson
79421,Charles 'Jester' Poston
15737,Helen McCrory
17064,Ben Whishaw
2136,Michael Emerson
2128,Leigh Whannell
2134,Mike Butters
2135,Paul Gutrecht
1192675,Sharon Warren
1192676,C.J. Sanders
7891,Dominique Louis
59357,Teddy Newton
59358,Eli Fucile
59359,Maeve Andrews
59360,Spencer Fox
59361,Sarah Vowell
84933,Mary J. Blige
4720,Kanye West
51861,Ghostface Killah
93607,Funkmaster Flex
1365727,Justino Díaz
30351,Manuel de Blas
238390,Jean Dalric
2477,Stephen Billington
229668,Anna Lelio
42363,Peter Scolari
42287,Leslie Zemeckis
42286,Julene Renee
23791,Chris Coppola
1087217,Steve West
1833905,Rebecca Santos
1234582,Keith-Lee Castle
13012,Nick Roud
13013,Luke Spill
35745,Preity Zinta
35776,Rani Mukerji
35780,Amitabh Bachchan
35781,Hema Malini
35778,Divya Dutta
35777,Kirron Kher
35779,Boman Irani
35782,Manoj Bajpayee
21182,David Dayan Fisher
60461,Stewart Finlay-McLennan
1603,Daniel Giménez Cacho
1604,Lluís Homar
1606,Francisco Boira
1608,Nacho Pérez
1609,Raúl García Forneiro
1611,Alberto Ferreiro
188229,Mr. Lawrence
20278,Jessie Kamm
4738,Connor Paolo
1650058,Patrick Carroll
55047,Sarah Adler
73504,Nade Dieu
95167,Rony Kramer
95169,Ferlyn Brass
95170,Leticia Gutiérrez
95172,Aline Schulmann
95175,Juan Goytisolo
23607,Nick Hobbs
1220476,Steve Benham
1232670,Elizabeth Bower
1392726,Ray Donn
1402622,Daniel Dresner
195325,Ben Tibber
8775,Hristo Shopov
27201,Paco Reconti
129577,Roberto Attias
57912,Song Dandan
1517431,Zhao Hongfei
1571927,Guo Jun
1620869,Zhang Shu
1620870,Wang Jiu-Sheng
1620872,Zhang Zheng-Yong
1620873,Wang Yong-Xin
1900,Shaobo Qin
143382,Mark Berry
115788,Paul Michael Lévesque
78778,Alex Gerry
78779,Bob Clayton
78780,Sonnie Sands
78781,Eddie Shaeffer
78782,Herkie Styles
78783,David Landfield
155376,Bill Richmond
1592590,Larry Best
240728,Count Basie
192534,Joe Williams
98467,Anna Maria Alberghetti
1059595,Shannon Bolin
1055417,Nathaniel Frey
1059596,Robert Shafer
78773,Horace McMahon
78774,Joseph Corey
78777,Jefferson Dudley Searles
96161,Karen Sharpe
111215,Jack E. Leonard
162283,Quinn O'Hara
27733,Neil Hamilton
85846,Jesslyn Fax
164779,Renie Riano
164974,Norman Leavitt
129546,Helen Traubel
1172569,Pat Stanley
1227384,Harry James
1550750,David Holcomb
25147,Tony Hale
1221197,Patricia Driscoll
153654,Phil Foster
134613,John Dennis
80204,Amy Linker
80205,Danny Corkill
83780,Georgia Emelin
588994,Kenny Bowers
213835,Gary Gray
100587,Nan Grey
88778,Jimmy Aubrey
206698,Emily Corrie
68224,Liz May Brice
55384,Thibault Verhaeghe
550027,Joséphine Lebas-Joly
55383,Emmanuelle Grönvold
55380,Frédéric Geerts
55381,Isabelle Delval
55382,Jean-Michel Flagothier
54291,Gilles Lellouche
153291,Phyllis Avery
153266,Myra Marsh
130706,Alla Nazimova
95236,Forbes Riley
1197044,Ric Randig
98180,Dick Biel
1197045,Kathy LaCommare
1197046,Mary Ellen David
1371268,Laura Gold
1547062,Ken Gerson
1547063,Sal Lumetta
1547064,Clifford Warren
1547065,Noel Stilphen
81096,Joshua Close
105112,Michèle-Barbara Pelletier
123732,Andre Noble
556951,Samir Khader
556952,Josh Rushing
556953,Hassan Ibrahim
558287,Fannie Ward
558289,Jack Dean
1188444,Yutaka Abe
1551623,Dana Ong
1551624,Hazel Childers
1551625,Arthur H. Williams
1273780,Dick La Reno
1292226,Charles Willis Lane
29581,Cecil Clovelly
29583,Alma Aiken
29584,J. Malcolm Dunn
29585,Martha Mansfield
29586,Edgard Varèse
29123,Paul Wegener
29175,Albert Steinrück
29176,Lyda Salmonova
